source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,ebpminrp_gspphot,ruwe,radial_velocity_error,rv_nb_transits,teff_gspphot,logg_gspphot,mh_gspphot,alphafe_gspspec,fem_gspspec,ew_espels_halpha,ew_espels_halpha_flag,nss_solution_type,has_rvs_spectrum,has_bprp_spectrum
5580209153792109440,99.30759655848473,-36.99059760786624,2.9218359347389034,0.20762709,-9.052557378845993,11.624879141746659,5.8608704,0.0698,5.14357,1.6199048,12,13250.796,3.1958,0.2486,,,0.08828997,0,,True,True
5216186726719969792,139.36437063202627,-74.7344300364748,13.089978211878135,0.030370507,-29.776985924164627,36.054101830212666,5.861979,0.0258,1.0699213,0.20324807,12,10478.484,4.3189,-0.1585,0.93,,0.41441095,0,,True,True
2042565400924276736,287.9416803210584,31.283444317720857,3.4212555028038922,0.041672718,-4.142732265528487,-2.762687497096393,5.907463,0.0453,0.9767359,0.39632097,22,10822.344,3.3963,-1.36,0.08,,0.16755779,0,,True,True
1571425389967131264,190.08863172278453,55.84656005460889,3.0799637105629594,0.100694984,-4.540112138662645,1.0695941246780263,5.2288294,1.3504,1.3370938,0.40751386,13,3375.8435,0.1421,0.5902,,,-0.50274074,1,,True,True
1872046574983497216,316.753662752556,38.75607277205679,286.0053518616485,0.028940246,4105.976428209489,3155.9416398273515,5.4506445,1e-04,0.9611461,0.118319444,28,3889.6328,4.548,-0.484,0.2,0.06,0.058830716,1,,True,True
4597175424176955008,265.7554989522247,29.652851305466935,2.72243437684307,0.030758673,9.523030494299006,-12.831684788265775,5.758384,0.2183,1.0868376,0.16150099,25,3470.6724,0.1849,-0.4297,,,0.49806425,1,,True,True
196931367283396992,89.27807969547626,45.50945980498693,1.9257846262094709,0.10624016,-4.229876764401784,-8.379909369637762,5.833534,1.0919,1.0886564,0.32346725,10,3485.9314,0.3373,0.561,,,-0.06858061,1,,True,True
5825432373172356864,235.66807789894023,-65.92461499999783,1.485246096741269,0.05134398,-7.733045608449478,-14.204247925700138,5.875972,0.9333,0.9815041,0.39462322,32,3472.4124,0.268,0.6586,,,-0.030275527,1,,True,True
823773494718931968,152.8329289582321,49.451988897100506,205.31478196510724,0.02237224,-1363.2871863986295,-505.77035887491877,5.9611735,0.0,0.94332755,0.11879369,31,3978.864,4.5458,-0.0402,0.11,0.01,0.045384973,1,,True,True
1916175611589231488,345.93260666746016,37.85377229407003,2.004575778276866,0.056596268,9.410612447337565,-2.4102027315304415,6.0718565,0.6544,1.128037,0.2541937,27,3473.007,0.3806,0.7755,,,-0.12293371,1,,True,True
5758942014494552704,138.7967790125158,-3.9678135051490444,2.8760058027764432,0.04463107,-11.411499638371586,0.03632697044937283,6.0782833,0.2515,0.9415395,0.2388841,21,3384.3794,0.132,-0.2797,,,0.39923128,1,,True,True
1139801311528690944,102.15608319000567,76.98984680323734,2.7800668397087867,0.07391268,-0.0728807834244618,-39.13882491391644,6.0824347,0.403,1.078717,0.43260577,13,3357.4482,0.1774,-0.2493,,,0.17722866,1,,True,True
5695211919674043648,125.54633715837657,-25.631842249074715,1.4592377727737609,0.06703682,-10.708141380692604,-2.4771827960675217,6.2292557,0.68,1.0266815,0.3569586,25,3429.3066,0.1333,0.627,,,-0.02201671,1,,True,True
1495803832068560128,210.0932438550091,37.87116021341683,1.8026786188942645,0.05336988,1.3633417153810534,-1.9314877454453825,6.2354674,1.6053,1.0256506,0.2712701,39,3651.0576,0.2838,0.1739,0.36,,0.039318535,1,,True,True
4540070535438247296,258.665780168491,11.069472473276791,2.1441018907968123,0.07420459,5.258297925063282,8.157431722043928,6.240947,0.9451,1.1185682,0.23662049,25,3377.0818,0.2046,0.7642,,,-0.6089461,1,,True,True
5930155701777380224,250.33162341810217,-55.29779879572594,2.9265564121829217,0.0950455,-39.18846105821572,-2.998482299865837,6.3011723,0.3748,2.220757,1.2021555,22,3390.7935,0.4849,0.1991,0.29,,0.112162106,1,,True,True
2674490811123264384,325.0825462691831,-1.7861153961585388,1.7295631640772047,0.072589085,-1.2031664965544193,-7.36897780386675,6.308912,1.7392,1.0054789,0.36316338,25,3568.126,0.0812,0.1186,,,-0.45504346,1,,True,True
3712495827161288832,200.50732294558023,2.7572062308271357,2.345707870472041,0.03602528,-3.697662579403727,-18.38533945472746,6.3442445,0.1288,1.2021146,0.23754486,11,3480.6821,0.3711,-0.1894,,0.04,0.3253682,1,,True,True
1561555314603877888,207.5037304833821,54.86939044081397,2.1816678463854955,0.021344643,-52.763198366632494,-9.9979433856894,6.387782,0.137,1.0698264,0.16272779,28,3496.3882,0.4633,-0.0399,,,0.24607565,1,,True,True
5487368728405486464,110.44018718562337,-56.25300225745924,2.135946195178459,0.024386676,-2.5839989938762935,34.20421908830784,6.412324,0.2398,1.1024287,0.34276205,16,3431.6494,0.367,-0.0695,,,0.22124739,1,,True,True
1734190008942812928,311.28963894054857,3.2754446325479187,2.165648835920797,0.028589992,-1.4947538716423985,-8.429106775708819,6.454823,0.2098,0.95592815,0.13488977,21,3482.4863,0.4718,-0.0689,,0.05,0.24029346,1,,True,True
2001546126793754112,338.09537924928657,53.22272733156988,1.3996636767081057,0.03211529,8.219407461833324,1.4700263523628103,6.67735,1.2866,0.8392768,0.38371682,16,3534.6392,0.2532,0.4456,,,-0.015678631,1,,True,True
1112652170415227648,101.62965498268335,71.35728125837609,2.0774957109044783,0.03124289,5.123886573888009,-6.88504645535296,6.6989546,0.2835,1.154885,0.2402072,31,3466.9285,0.5898,0.2299,,,0.15759647,1,,True,True
1771165249250651264,321.82748264641367,14.113369677301902,2.0207946102020524,0.031165792,8.008013426820444,-19.265482560820804,6.717038,0.3318,0.90172106,0.3074945,19,3456.2258,0.4699,0.0503,,,0.23749706,1,,True,True
1942451637396845312,349.92893103233723,48.66910856940453,1.7104296828940904,0.07086703,-8.996578776712216,-23.084068979780163,6.7669435,0.5898,1.3848172,0.4430817,30,3280.4146,0.0346,0.6859,0.54,,-0.5509097,1,,True,True
2921337940429882752,106.5716500863349,-24.616125597614587,1.0911690663992626,0.03770426,-0.7571270204756917,9.504144315262035,6.7873015,0.8325,1.0338676,0.294714,41,3441.388,0.1587,0.5658,,,0.032723166,1,,True,True
5376744836311996672,170.98454926894595,-44.67278265324252,2.3222544952639472,0.03664431,19.998400932210753,-15.075100999645521,6.8017287,0.2197,0.9989397,0.2631289,25,3339.9104,0.1701,-0.2193,,,0.14481403,1,,True,True
2174386159219988480,325.53277685066894,54.82156305192498,1.641869320816807,0.046782974,-6.558005960417731,-11.730392056812525,6.808119,1.0703,1.0186218,0.28096443,22,3468.0383,0.3585,0.6981,,,0.09484606,1,,True,True
4049682027375908608,273.0568814834819,-29.85955630880296,1.3176483388492841,0.06383866,12.886034480498761,3.1555975673039742,6.809366,0.8,0.71765274,0.5536733,10,3482.2856,0.376,0.7028,,,-0.09709853,1,,True,True
3347793554008217088,85.47947407150083,14.833807455639278,1.8152899408603682,0.0463759,-9.733985075634385,-17.510735912950388,6.913008,1.0832,0.91022754,0.6872751,18,3567.0095,0.6505,0.7908,0.27,,-0.11875808,1,,True,True
2090705421599882496,283.08850490936175,33.52018926695045,1.1736050334358077,0.036531128,2.3949839777771427,-6.715733239008448,6.927218,0.7003,1.0037676,0.36300352,23,3409.6428,0.256,0.6823,,,-0.31008995,1,,True,True
3742617188722475904,199.65264807224827,12.91162470794772,1.733523166267402,0.030030224,-24.502276775627507,-15.130166648262326,6.9340086,0.1215,1.0305874,0.16421917,22,3441.046,0.0503,-0.4901,,0.08,0.39038107,1,,True,True
3351587732414107008,102.33422394997828,12.17574251675607,2.2049711040089295,0.04784105,-2.1880174414387494,-35.12710924417544,6.9529467,0.4934,1.0969816,0.4350955,12,3380.4797,0.5444,0.3508,,,0.025977451,1,,True,True
1022456139210632064,138.5835616152243,52.68408016691263,157.88793077923938,0.019652834,-1545.7874520604669,-569.052823523412,6.976026,1e-04,1.0839477,0.122533135,24,3745.384,4.5113,-0.5138,0.15,,0.1556046,1,,True,True
2196260668167965440,319.61041777942364,63.56547192030492,1.1708626916196476,0.032172494,-1.6577075384400093,-6.104660521592989,6.984282,0.8131,1.0608118,0.4803331,14,3481.6453,0.4315,0.6817,,,0.080163844,1,,True,True
1096023878111446912,113.92313036178682,67.4525973649428,1.8903360288734055,0.0345731,4.848319857283043,-28.028394040226743,7.064184,0.387,1.0650823,0.17448637,63,3423.8813,0.5003,0.2,,,0.049751762,1,,True,True
4764377470216070272,76.60230885087543,-56.231416248011016,1.407420920442652,0.020004693,5.232291935494665,6.414534551842637,7.1296344,0.1973,1.1215739,0.17547557,25,3469.9675,0.2257,-0.3994,,0.12,0.3675627,1,,True,True
5629919723754166272,139.95350548816094,-33.64426168339014,1.3070366236784083,0.0350341,-7.642730459802622,4.0358923556541315,7.1966867,1.1123,1.0604906,0.25124732,44,3607.055,0.6365,0.5905,,,0.051468868,1,,True,True
385334230892516480,4.613226257557736,44.02478674398518,280.706821579123,0.020284552,2891.5180773367792,411.8320203661465,7.218567,0.0,1.0384927,0.12266349,34,3352.2085,4.0641,-1.4361,0.13,,0.03708788,1,,True,True
4233318061284406400,308.91116305607466,3.99750514534913,1.4275033044521321,0.032730147,2.681938716003638,-20.16521941483263,7.285868,0.2428,0.99006796,0.26161838,31,3483.0867,0.437,-0.04,,,0.12773928,1,,True,True
1905767771962623872,337.07522179252635,35.5467402933478,1.3359714359784185,0.05926466,12.970848623043864,4.278259599976306,7.2957063,1.4955,1.1455414,0.61757565,23,3501.0112,0.0868,0.2619,,,-0.22288312,1,,True,True
155179371724750592,72.25863230475092,28.71088494601641,1.2636064613021598,0.057030912,6.381405293332737,-6.124931174007314,7.296668,0.9885,0.93045557,0.18571776,22,3484.0315,0.4004,0.7983,,,0.2545812,1,,True,True
1618206276835241600,217.28939440124938,59.886880751479346,1.43277081385439,0.021491079,8.107066721122614,-3.084936133428389,7.297185,0.1264,1.0567504,0.28800684,24,3475.9521,0.4323,-0.0694,,0.14,0.17202841,1,,True,True
803925724992902400,154.69361549307044,39.311467064096696,1.7650060629322013,0.13237615,13.862102026275586,-12.094403908246349,7.331732,0.15,4.2024374,1.1024368,27,3589.0505,0.8971,-0.0111,,0.2,0.22222756,1,,True,True
5595272875418286976,118.0909094387993,-31.84840384682901,1.4450065205601847,0.020155555,-7.783998832091641,8.424688858989981,7.3527584,0.3049,0.8805303,0.1443183,28,3465.4558,0.2223,-0.3998,,0.19,0.46252367,1,,True,True
1421610952089051136,268.4373114524212,57.056021619825614,1.1488029171160694,0.035873204,-0.618096803186864,15.676630919448222,7.3578944,0.8903,0.9927507,0.33788607,24,3404.1047,0.2949,0.7719,,,-0.27319705,1,,True,True
529452923667976704,9.62404707650818,68.57171846689445,1.2410472673040631,0.03710284,4.389164249738132,1.158204662388695,7.3741755,1.1186,1.0527048,0.17984018,28,3514.4429,0.3659,0.6499,,,0.19194855,1,,True,True
4539470099018493568,280.36467712161493,28.814315304879724,1.4543036109882173,0.047245562,2.7873616763577487,-24.664978990549308,7.379522,1.2346,1.1625911,0.2824293,28,3482.5935,0.475,0.7999,,,-0.42095107,1,,True,True
3137814565712405248,116.39056156503082,5.2085809338089,1.249479176859196,0.04150723,-11.522016402004386,-3.9747880030725145,7.393293,0.9665,0.93903303,0.25397664,37,3490.9067,0.4174,0.6204,,,-0.24016973,1,,True,True
5652784785309486592,134.62163151300194,-24.501711087073467,1.5585450905679992,0.024678327,-4.406389814519624,-1.1673818762022692,7.395764,0.2627,0.8183627,0.24301147,37,3413.4353,0.1495,-0.3691,,,0.35767224,1,,True,True
4575130078599912576,259.1367168488859,27.6832357982296,1.478498032466857,0.022419604,6.774413408641559,0.7682047037968361,7.4091473,0.2666,1.0855238,0.14977661,28,3476.7441,0.4254,-0.04,,,0.21659829,1,,True,True
4968911165835266816,28.826651047479288,-35.803136193116636,1.4485384411898872,0.043200776,1.1831123024090422,-5.437239499771248,7.4274025,0.1862,1.1790258,0.26812688,42,3334.9067,0.0947,-0.2795,,,0.07814685,1,,True,True
4054393812563869056,262.97936838477756,-33.728483379770275,1.370825108046693,0.065936565,-0.38942740273105864,-1.2920581225185563,7.446914,1.4271,0.9702534,0.40240034,16,3628.0564,0.3207,0.2663,,,0.17312372,1,,True,True
5721052813742839936,121.34936631066697,-17.10302320825721,0.535385747019099,0.038301684,-1.473348137736289,1.0758396348281356,7.454409,0.8799,1.0473979,0.35794976,27,3484.2744,0.1905,0.3802,,,0.07763989,1,,True,True
634044448288505600,142.45865706475487,19.09937020263077,1.36366658637357,0.02908523,-5.566703551316065,-8.332621027055053,7.477385,0.1941,0.90152067,0.22159666,34,3493.0327,0.4846,-0.0394,,0.15,0.15292975,1,,True,True
2898836160091765248,98.02271597556005,-27.160604771609975,0.8705594229025966,0.033547547,0.6917931402709072,4.965006229315984,7.486155,0.2694,0.99693614,0.22324696,33,3470.0361,0.4223,0.7103,,,-0.020966323,1,,True,True
3330298644683142656,92.86498953971305,11.214744069659455,0.7953159649934045,0.06314618,0.8868972555527261,-1.4603291046117994,7.490735,0.7932,1.2617018,0.48015058,16,3421.9949,-0.2384,0.3968,,,0.22171097,1,,True,True
243000148577643264,50.1692547805824,46.67980870831695,1.3204469576049944,0.04500434,21.236114294665896,-6.185655859917654,7.502105,0.5906,1.129542,0.27490574,24,3415.426,0.1109,-0.3998,,,0.4065795,1,,True,True
1737183296206147200,316.52879293479384,7.829825943910521,1.7569394822218425,0.052986734,-5.707197320798908,-19.989433250283962,7.5086546,0.5215,0.9818935,0.14110272,48,3258.3545,0.3026,0.2297,,,-0.3395376,1,,True,True
5359580806977103104,163.32619273669977,-53.1244159947994,1.1485403073138611,0.06170902,-11.757253805878157,1.9400619049088004,7.553131,0.9393,1.3387911,0.4623309,21,3324.4219,-0.0027,0.5909,,,-0.5259248,1,,True,True
3551277598276854016,167.11914997513847,-20.786545586863962,1.3719200684336015,0.033660464,-6.844039874584558,-10.143359253316618,7.5540214,0.0456,0.99644244,0.24994133,19,3445.0398,0.3487,-0.2475,,0.16,0.352188,1,,True,True
5692957577243866880,122.98063813715011,-28.308535025282097,0.6424837177780567,0.03260061,-3.34154553026843,1.714236955445352,7.582021,0.4364,1.0393554,0.43047586,39,3458.3154,0.407,0.68,,,0.56477207,1,,True,True
3984674879735331200,164.75860274005296,19.08214475135447,1.1074669521515326,0.03705489,3.2579611443319276,-13.236943228177777,7.582385,0.1095,1.3420854,0.2780919,13,3493.2358,0.4886,-0.0392,,0.08,0.2325636,1,,True,True
5400737039021509632,166.22568626389744,-35.80465146740003,4.616330712886746,0.43233776,-24.216806813827752,4.462714971073466,5.365636,1e-04,6.070192,6.093357,29,8484.673,2.7536,-1.27,,,0.180861,0,,True,True
1896396703077703936,328.12435326523473,28.793268062528412,37.059132807546476,0.052506458,-59.168627603862106,-61.60277745767016,5.3932233,0.0,0.956664,0.12801272,13,6346.832,4.079,-1.1693,0.16,-0.04,0.08285951,0,,True,True
448103803535751680,48.94986322883467,57.14061875687593,1.063686131941785,0.058635384,-1.69156957142332,-0.9959242433569444,5.5315356,0.7818,0.9981015,0.6443926,16,7264.573,1.3514,-1.1247,,,-0.04037466,0,,True,True
5730371484020807808,134.68417930359027,-16.13177821572008,46.68723533065845,0.04227619,243.39900511067518,213.50490036528083,5.6518154,0.0,0.8658808,0.11923301,17,5877.8105,4.2024,-1.1951,,,0.03806337,0,,True,True
3532312225289255040,166.490047090567,-27.287926761802076,4.761591804997852,0.06520758,34.4165171955749,-16.47710803179976,5.6729026,0.0,0.9325863,16.05353,19,7999.8423,3.0763,-2.2127,,,0.25125262,0,,True,True
369934093075424640,17.792732390589105,37.72410007070965,4.947927195935204,0.055547345,-15.843534920088828,-5.485986155168863,5.775824,0.0004,0.9891286,0.5155069,15,9998.968,3.4857,-1.0556,,,0.18819198,0,,True,True
4449357115297455872,252.3942842632214,13.261023810465728,10.846715456281222,0.04101714,-27.09511533712879,-25.608213556601854,5.931233,0.0379,1.0641878,0.26009667,21,10004.579,3.9978,-1.3882,,,0.39654556,0,,True,True
1335756411268494080,261.6921185233113,34.695992668030826,11.04207073703649,0.03582086,-28.41454316432675,43.106666947232554,5.9348135,0.02,0.9235122,4.532815,20,10071.269,4.044,-1.3481,,,0.37031785,0,,True,True
5423801425726635264,139.01675894676313,-44.89869836231323,0.5431248823747885,0.02382007,-5.125754734213213,5.207019177328075,5.9414463,0.1467,0.9338068,0.5521844,18,6972.715,1.268,-1.3061,0.19,,0.0276617,0,,True,True
3348206012606519168,86.68959449719378,15.822477791657771,3.6416885295931896,0.079877675,5.2768103173122,-3.9010829890961154,5.978169,0.0003,1.0721984,0.43606588,25,9999.056,3.2413,-1.019,,,0.1361272,0,,True,True
1285476672242623488,217.45685191781064,31.791220249313607,9.233215224571715,0.040123302,-20.814869394882944,7.136560477750113,6.0615873,0.0237,1.0115489,1.6286294,28,10345.453,3.9905,-1.334,0.34,,0.41483724,0,,True,True
2032861317502068224,295.7900078034538,30.677910246295653,9.254977186852976,0.03499058,3.2476803515645183,4.395325685759026,6.076305,0.0343,0.8855707,0.38632053,23,10143.29,3.9712,-1.2957,,,0.4361384,0,,True,True
63478624499091968,56.11764246688576,20.928671084421072,12.377241811853873,0.04904323,26.615689174752653,-14.544822292346499,6.0816813,0.0523,1.051868,1.1018673,11,10152.148,4.1508,-1.4914,,,0.49166894,0,,True,True
4297359494014043264,298.66762730052,7.140352668862182,12.665068502884768,0.032138042,28.410374463693927,-0.09326771427044686,6.1327686,0.0698,0.8133686,0.41143113,24,10075.35,4.1704,-1.4896,,,0.49397606,0,,True,True
579147000944785792,138.053442983026,3.8669575634255144,8.721136187530373,0.055370253,-50.95642324430254,-4.627794790698766,6.1370354,0.0281,1.0680923,0.57367915,15,10227.971,3.9353,-1.22,,,0.40302908,0,,True,True
1512260909796696832,210.7488849623496,50.97178326428549,10.376406544764878,0.047294825,-14.847976614383402,-5.439306955323948,6.155564,0.0499,1.1887385,0.3375041,35,10181.54,4.0539,-1.4768,,,0.4727226,0,,True,True
5793326324379141248,224.9822346623079,-75.03276251711043,6.198005967742466,0.04002701,-5.658918608012722,-20.78736575109888,6.1857924,0.0263,1.1202235,0.46051538,19,10499.722,3.7473,-1.0593,,,0.35097134,0,,True,True
2701125861831057792,324.43212208965707,6.618382137939708,11.573478676008078,0.045847643,58.966171939412035,-2.0964975627468734,6.1879582,0.0539,1.0979667,0.48791307,12,10055.226,4.1158,-1.4953,,,0.4461573,0,,True,True
4034171629042489088,178.26735320817272,37.69282694689086,109.02963997046682,0.019686269,4002.654640989075,-5817.8001940492695,6.1985016,0.0,0.88005906,0.121706665,16,5043.2183,4.6271,-1.5673,0.58,0.03,0.012185421,0,,True,True
2746298781663140352,358.7825730823815,7.070888877693943,8.22632454838704,0.049054425,23.164329722606354,-18.51010059565976,6.2109003,0.0059,0.8995203,0.58568645,23,10886.567,4.0206,-1.4394,,,0.38569194,0,,True,True
5802431174006919296,259.1481476557475,-74.53325091471503,9.6961128966903,0.035907015,-23.266206085915854,-53.91004100651821,6.232914,0.0397,1.1086361,0.62015784,23,10388.936,4.071,-1.4816,,,0.46139032,0,,True,True
3177358226524915456,67.85762784543707,-13.644411385964505,10.189241879674137,0.046440266,-18.131303721217677,-42.37816266638851,6.2494774,0.1278,0.97333354,0.4129348,35,10008.447,4.0327,-1.2249,,,0.4541476,0,,True,True
2104376989694932608,283.0301857514833,41.383239759045,3.1339937222551644,0.042751234,-3.764463537741052,-1.112301792933577,6.2522926,0.0222,1.1759491,0.49257326,20,11136.363,3.4625,-1.1501,0.41,,0.24920265,0,,True,True
5318412686452956800,132.00072408813963,-52.850048154216296,6.805372635842287,0.039965402,-23.798854677015495,23.68746047323242,6.2689447,0.0142,1.2040833,1.0648537,14,12184.823,4.0195,-1.2952,,,0.28332862,0,,True,True
249350103106450048,52.87215749641573,49.20977005221047,7.511726516334216,0.037874527,-13.81370910026289,-0.5913510729633795,6.269004,0.1746,1.1003261,0.45474684,30,10470.055,3.8495,-1.0183,,,0.30118152,0,,True,True
3022709854493303680,88.89730112575666,-4.788708178225351,9.932790667164687,0.0609555,-15.554949241236008,-27.587977542368876,6.269605,0.0996,1.7150689,0.39725068,36,10009.205,3.9993,-1.3764,,,0.43276945,0,,True,True
2061344097469904384,304.01427681912264,38.89789047171605,7.779817514743333,0.079520814,0.10402423850397735,-26.116314172582825,6.280617,0.0547,2.6789205,0.7934532,20,10269.301,3.9069,-1.1393,,,0.45858225,0,,True,True
502542170414672128,76.1653770697353,74.06689675196647,1.2506346462936593,0.8254059,3.8935580134091823,-19.204956269271218,6.2826157,0.0675,19.749256,2.403717,26,10116.452,3.2587,-1.3585,,,-0.09878336,0,,True,True
4515911103915737600,291.3432921156259,20.271649632456306,7.9022426956668115,0.036493212,-1.2926957739180098,-17.37732952321889,6.303237,0.0406,1.0218731,0.40548736,43,10426.714,3.9565,-1.2357,,,0.38694963,0,,True,True
1625998756259467264,238.95647329901612,58.91188591233591,6.821845958674637,0.03821145,-32.59463968853474,25.75782128374041,6.3088937,0.0017,1.1360279,0.68485755,22,10646.793,3.9116,-1.143,,,0.38371187,0,,True,True
5239895633422585856,159.8449576914986,-64.1117431328825,6.447366285440371,0.031430744,-16.998532290334627,10.186307010956087,6.3127637,0.0156,0.8103855,2.9054825,16,11956.9,4.0123,-1.2075,,,0.3231693,0,,True,True
5785993715692374656,220.49836703326662,-77.01150611186587,5.274714529672437,0.06033359,-21.427831943953727,-12.249450131009741,6.3199396,0.0598,1.9089739,2.2935731,20,10707.848,3.7259,-1.4533,,,0.27550858,0,,True,True
3237243196049815936,80.87930776413369,5.323158678872769,11.567774411884383,0.04152238,-29.61623982298221,16.24087668711788,6.323853,0.221,1.1221734,0.32124808,26,10462.804,4.1157,-1.4897,,,0.44795647,0,,True,True
3225786594126540800,71.6007598671734,-2.9547654100557046,10.922946140694082,0.033415545,18.72896329760514,-53.451969983104945,6.3267426,0.0854,0.9098492,0.54001224,24,10221.808,4.1467,-1.4527,,,0.5170052,0,,True,True
1587432458202711424,225.16126562801645,47.27751267009302,6.366462389377015,0.028722174,-8.998625038377721,15.851621069160267,6.331152,0.0018,0.88594055,0.41486028,23,12134.544,4.0064,-1.4831,,,0.28893748,0,,True,True
2900979348769551744,85.36221985556766,-33.40079773102634,7.968995643604737,0.03315056,5.587929070566683,-12.524685804122083,6.342966,0.01,1.1327641,0.5830837,21,10715.48,4.0274,-1.3383,,,0.39952067,0,,True,True
2230725272454627456,332.5636276312455,72.11116667246607,6.025027495939135,0.030480769,-8.441651516854389,-22.010189835340306,6.351368,0.0082,0.94837385,0.28615734,14,10863.463,3.865,-1.0964,,,0.32150388,0,,True,True
5061926069975057408,50.567885458176846,-25.587805463390172,9.007440450037674,0.031227203,5.400389306038211,-0.14707891196014636,6.3540864,0.0435,1.0062988,0.18900158,53,10206.959,4.0292,-1.4465,,,0.4877273,0,,True,True
317407124081631488,23.031528102142758,34.799941362067734,3.647273886555971,0.047492187,-8.591015753510336,-4.918699137955921,6.3645525,0.0012,1.1436851,0.63664544,15,12256.475,3.6482,-1.0293,,,0.22865771,0,,True,True
237515475339561984,54.50088147856123,42.58273454632163,5.321538405980071,0.040242366,20.206215541202226,-24.4873268881566,6.385166,0.0823,0.9919492,0.87939197,26,12727.385,3.909,-1.1886,,,0.23436238,0,,True,True
5740749121439641856,144.46434273835808,-9.42441838709094,6.666459053833444,0.043781146,-59.48661433110897,6.769042496530639,6.3949885,0.0191,0.97617996,0.23024571,17,10741.949,3.9121,-1.1709,,,0.39011326,0,,True,True
5045432364765457792,44.38596046284993,-38.19087370129436,8.656818646550414,0.03252464,2.615799090782279,11.114106372174373,6.409643,0.0245,1.0302535,0.62589043,25,10453.962,4.0598,-1.4273,,,0.41964987,0,,True,True
450211563029092352,52.54573505688139,59.365737002684675,10.242202462887692,0.03369428,13.840642165368791,-48.210508627356894,6.4099298,0.0721,1.1209215,0.8987885,21,10075.117,4.1124,-1.492,,,0.5144668,0,,True,True
5626255292023430400,130.73743879706166,-35.9432136396962,7.50944947161259,0.029168133,-10.467040944998228,19.8187572387784,6.4141197,0.0681,0.93766683,0.41660318,28,10197.225,3.9309,-1.1977,,,0.45609725,0,,True,True
503826399995055744,78.64784589580138,76.47273415399877,7.592088190580585,0.030595249,-8.446657823383385,-5.020020727208626,6.41571,0.0168,1.0093673,0.43501186,22,10469.6875,3.9969,-1.2562,,,0.40462238,0,,True,True
4793418733401275520,84.5725821415801,-50.6409128452079,6.164934186705593,0.027631477,-0.44852959535309345,18.614337965822166,6.4228077,0.0129,0.97854924,0.40700176,22,10753.042,3.8992,-1.1453,,,0.3805212,0,,True,True
2180169006262367104,308.2460493218638,49.84121017465337,1.890295180683041,0.5013345,4.70461248932354,-3.331670768798277,6.428795,0.3254,30.291328,1.310676,14,6230.173,2.677,-2.1078,-0.26,-0.4,0.0068840315,0,,True,True
2161752942410816128,314.8526793990391,42.32448821598803,3.8779979901769295,0.035708457,16.413813365698864,5.51600633063764,6.452356,0.0159,0.9592443,0.43416315,27,11707.812,3.653,-1.2388,,,0.2761637,0,,True,True
5383289266958512384,169.30935157245287,-41.93435832065675,9.382320947522507,0.029800234,-55.25519444254761,-7.836404626624204,6.454942,0.0663,1.0260562,0.54054654,41,10465.871,4.1114,-1.4976,,,0.4892959,0,,True,True
5201784945460884224,147.7532110538932,-80.06100777341285,3.9543582312749974,0.10150824,-7.109428258226142,8.963047834697973,6.462066,0.0184,3.3309584,1.1056306,15,8345.975,3.0854,-1.5113,,,0.22315499,0,,True,True
